#    frfrq      xpoln     frmsfd      msfdrat
#
1157.140137 507.021454 505.105804   1.003793 
1156.931152 507.278595 505.261505   1.003992 
1156.722168 506.764252 505.422516   1.002655 
1156.513184 507.214325 505.588745   1.003215 
1156.304199 507.471466 505.759888   1.003384 
1156.095215 507.728577 505.935944   1.003543 
1155.886353 507.921417 506.116577   1.003566 
1155.677368 506.699982 506.301758   1.000787 
1155.468384 507.407166 506.491333   1.001808 
1155.259399 509.528564 506.685028   1.005612 
1155.050415 510.171448 506.882751   1.006488 
1154.841431 511.007141 507.084320   1.007736 
1154.632324 511.907135 507.289612   1.009102 
1154.423462 512.807190 507.498260   1.010461 
1154.214355 513.578552 507.710449   1.011558 
1154.005493 514.542847 507.925507   1.013028 
1153.796387 515.057190 508.143890   1.013605 
1153.587402 515.828552 508.364929   1.014682 
1153.378540 516.728577 508.588501   1.016005 
1153.169556 518.207214 508.814697   1.018460 
1152.960571 519.685669 509.043213   1.020907 
1152.751587 521.035767 509.273895   1.023095 
1152.542603 522.385742 509.506561   1.025278 
1152.333618 523.350037 509.741058   1.026698 
1152.124634 524.764343 509.977234   1.028996 
1151.915649 526.564331 510.214874   1.032044 
1151.706665 528.235718 510.453857   1.034835 
1151.497681 529.199951 510.693970   1.036237 
1151.288696 530.421448 510.935059   1.038139 
1151.079834 531.257141 511.176880   1.039282 
1150.870850 532.414246 511.419434   1.041052 
1150.661743 533.828552 511.662689   1.043321 
1150.452881 534.664307 511.905945   1.044458 
1150.243774 536.721436 512.149597   1.047978 
1150.034912 537.171448 512.392944   1.048358 
1149.825806 538.457092 512.636475   1.050368 
1149.616821 540.899963 512.879395   1.054634 
1149.407837 541.735718 513.121948   1.055764 
1149.198853 542.764282 513.363708   1.057270 
1148.989868 543.085754 513.604614   1.057400 
1148.780884 543.407166 513.844482   1.057532 
1148.572021 543.985718 514.083069   1.058167 
1148.363037 544.114258 514.320435   1.057929 
1148.154053 542.635681 514.556213   1.054570 
1147.945068 543.278625 514.790405   1.055339 
1147.736084 543.214294 515.022644   1.054739 
1147.527100 543.471375 515.252930   1.054766 
1147.318115 545.464233 515.480957   1.058166 
1147.109131 545.464233 515.706665   1.057703 
1146.900146 541.735718 515.929871   1.050018 
1146.691162 540.578552 516.150330   1.047328 
1146.482178 540.450012 516.367859   1.046638 
1146.273193 538.585754 516.582458   1.042594 
1146.064331 538.007202 516.793762   1.041048 
1145.855225 536.592896 517.001831   1.037894 
1145.646362 534.342896 517.206238   1.033133 
1145.437256 533.314270 517.407104   1.030744 
1145.228271 531.385681 517.604004   1.026626 
1145.019287 530.935669 517.796875   1.025374 
1144.810303 530.292847 517.985535   1.023760 
1144.601318 529.521423 518.169800   1.021907 
1144.392334 528.942932 518.349548   1.020437 
1144.183350 527.914246 518.524597   1.018108 
1143.974365 527.528503 518.694763   1.017031 
1143.765503 526.500061 518.859802   1.014725 
1143.556519 526.821472 519.019714   1.015032 
1143.347534 524.250061 519.174255   1.009777 
1143.138550 524.571472 519.323242   1.010106 
1142.929565 524.700073 519.466553   1.010075 
1142.720581 524.250061 519.603943   1.008942 
1142.511597 523.542847 519.735352   1.007326 
1142.302490 522.899963 519.860535   1.005847 
1142.093628 522.385742 519.979309   1.004628 
1141.884521 522.128601 520.091919   1.003916 
1141.675659 521.871460 520.198181   1.003217 
1141.466675 523.157166 520.298401   1.005494 
1141.257690 534.792847 520.392578   1.027672 
1141.048706 529.264282 520.480835   1.016876 
1140.839722 520.714294 520.563293   1.000290 
1140.630737 520.392883 520.640015   0.999525 
1140.421753 519.942871 520.711060   0.998525 
1140.212769 519.878540 520.776550   0.998276 
1140.003784 519.685669 520.836609   0.997790 
1139.794800 519.685669 520.891235   0.997686 
1139.585815 519.492859 520.940613   0.997221 
1139.376831 518.849976 520.984802   0.995902 
1139.167847 519.364258 521.023926   0.996815 
1138.958984 519.428589 521.057983   0.996873 
1138.750000 519.621460 521.087158   0.997187 
1138.541016 521.935730 521.111511   1.001582 
1138.331909 554.078613 521.131165   1.063223 
1138.123047 567.578613 521.146118   1.089097 
1137.913940 523.542847 521.156555   1.004579 
1137.705078 519.878540 521.162537   0.997536 
1137.495972 519.235718 521.164185   0.996300 
1137.286987 520.071411 521.161499   0.997908 
1137.078003 519.557129 521.154724   0.996935 
1136.869019 519.814270 521.143799   0.997449 
1136.660156 520.585754 521.128906   0.998958 
1136.451172 537.364319 521.110107   1.031191 
1136.242188 627.171387 521.087524   1.203582 
1136.033203 579.728638 521.061157   1.112592 
1135.824219 522.964294 521.031128   1.003710 
1135.615234 520.264282 520.997681   0.998592 
1135.406250 521.099976 520.960754   1.000267 
1135.197266 525.921509 520.920471   1.009600 
1134.988281 521.485718 520.876892   1.001169 
1134.779297 520.328552 520.830261   0.999037 
1134.570312 520.264282 520.780396   0.999009 
1134.361328 520.200012 520.727600   0.998987 
1134.152466 520.007141 520.671997   0.998723 
1133.943359 520.007141 520.613464   0.998835 
1133.734497 520.007141 520.552368   0.998953 
1133.525391 520.135742 520.488525   0.999322 
1133.316406 519.878540 520.422180   0.998955 
1133.107422 520.135742 520.353455   0.999582 
1132.898438 520.135742 520.282410   0.999718 
1132.689453 520.328552 520.209045   1.000230 
1132.480469 520.392883 520.133545   1.000499 
1132.271484 520.521423 520.056030   1.000895 
1132.062500 520.521423 519.976501   1.001048 
1131.853638 520.585754 519.895142   1.001328 
1131.644653 520.778625 519.811890   1.001860 
1131.435669 520.907166 519.726990   1.002271 
1131.226685 520.907166 519.640259   1.002438 
1131.017700 520.521423 519.551819   1.001866 
1130.808716 519.814270 519.461548   1.000679 
1130.599731 521.099976 519.369507   1.003332 
1130.390747 520.778625 519.275635   1.002894 
1130.181763 521.099976 519.180054   1.003698 
1129.972656 520.521423 519.082581   1.002772 
1129.763794 520.971436 518.983459   1.003831 
1129.554688 521.099976 518.882385   1.004274 
1129.345947 521.035767 518.779663   1.004349 
1129.136841 520.971436 518.674927   1.004428 
1128.927856 520.585754 518.568420   1.003890 
1128.718872 520.650024 518.460144   1.004224 
1128.509888 521.228638 518.349976   1.005553 
1128.300903 526.114319 518.237976   1.015198 
1128.091919 526.050049 518.124084   1.015297 
1127.882935 520.907166 518.008423   1.005596 
1127.673950 520.521423 517.890808   1.005080 
1127.464966 520.264282 517.771423   1.004815 
1127.255981 520.264282 517.650024   1.005050 
1127.047119 520.007141 517.526978   1.004792 
1126.838135 519.878540 517.401855   1.004787 
1126.629150 519.621460 517.274902   1.004536 
1126.420166 519.557129 517.145996   1.004662 
1126.211182 519.428589 517.015259   1.004668 
1126.002075 519.299988 516.882507   1.004677 
1125.793213 519.042847 516.747925   1.004441 
1125.584106 518.978577 516.611328   1.004582 
1125.375244 519.750000 516.472961   1.006345 
1125.166138 522.064331 516.332458   1.011101 
1124.957153 518.978577 516.190125   1.005402 
1124.748291 518.142883 516.045898   1.004064 
1124.539307 517.885681 515.899658   1.003850 
1124.330322 517.178589 515.751465   1.002767 
1124.121338 517.114258 515.601318   1.002934 
1123.912354 516.921448 515.449158   1.002856 
1123.703369 515.442932 515.295044   1.000287 
1123.494385 516.792847 515.138916   1.003211 
1123.285400 516.535706 514.980896   1.003019 
1123.076416 516.728577 514.820801   1.003706 
1122.867432 516.278564 514.658752   1.003147 
1122.658447 516.085754 514.494568   1.003093 
1122.449463 515.828552 514.328491   1.002917 
1122.240601 515.635803 514.160522   1.002869 
1122.031494 515.378601 513.990234   1.002701 
1121.822632 515.250061 513.818237   1.002787 
1121.613525 515.057190 513.643860   1.002752 
1121.404663 514.864258 513.467712   1.002720 
1121.195557 514.607117 513.289307   1.002567 
1120.986572 514.414246 513.108887   1.002544 
1120.777588 514.028625 512.926453   1.002149 
1120.568604 513.964294 512.742004   1.002384 
1120.359619 513.771423 512.555420   1.002372 
1120.150635 513.642883 512.366760   1.002491 
1119.941650 513.385681 512.176086   1.002362 
1119.732788 513.321411 511.983368   1.002613 
1119.523804 513.064270 511.788422   1.002493 
1119.314819 512.935730 511.591431   1.002628 
1119.105835 512.678589 511.392334   1.002515 
1118.896851 512.485718 511.191071   1.002533 
1118.687866 512.099976 510.987671   1.002177 
1118.478882 511.971436 510.782196   1.002328 
1118.269897 511.907135 510.574585   1.002610 
1118.060913 511.392883 510.364838   1.002014 
1117.851929 511.521454 510.152893   1.002683 
1117.642822 511.007141 509.938721   1.002095 
1117.434082 510.428558 509.722748   1.001385 
1117.224976 510.878571 509.504242   1.002697 
1117.016113 510.492859 509.283844   1.002374 
1116.807007 510.428558 509.061035   1.002686 
1116.598022 509.464294 508.836304   1.001234 
1116.389038 510.107178 508.609497   1.002945 
1116.180054 510.107178 508.380707   1.003396 
1115.971069 509.914307 508.149933   1.003472 
1115.762085 509.657166 507.917267   1.003426 
1115.553101 509.335693 507.682739   1.003256 
1115.344116 509.207123 507.446350   1.003470 
1115.135254 509.142853 507.208344   1.003814 
1114.926270 508.950012 506.968475   1.003909 
1114.717285 508.821472 506.726898   1.004134 
1114.508301 508.628601 506.483673   1.004235 
1114.299316 508.564301 506.238831   1.004594 
1114.090332 507.985687 505.992401   1.003939 
1113.881348 508.114288 505.744415   1.004686 
1113.672241 507.728577 505.494812   1.004419 
1113.463379 507.535736 505.244080   1.004536 
1113.254272 507.664307 504.991638   1.005293 
1113.045410 507.471466 504.738159   1.005415 
1112.836304 507.149994 504.483063   1.005286 
1112.627441 506.764252 504.226990   1.005032 
1112.418457 508.114288 503.969513   1.008224 
1112.209473 515.442932 503.710876   1.023291 
1112.000488 508.114288 503.451080   1.009262 
1111.791504 506.250031 503.190216   1.006081 
1111.582520 505.864288 502.928284   1.005838 
1111.373535 505.735748 502.665344   1.006108 
1111.164551 505.478546 502.401428   1.006125 
1110.955566 505.221436 502.136566   1.006143 
1110.746582 504.257141 501.870819   1.004755 
1110.537598 504.707184 501.604248   1.006186 
1110.328613 504.064270 501.336853   1.005440 
1110.119751 504.192841 501.068878   1.006235 
1109.910767 503.807159 500.800049   1.006005 
1109.701660 503.742889 500.530365   1.006418 
1109.492798 503.550018 500.260376   1.006576 
1109.283691 503.292877 499.989471   1.006607 
1109.074829 502.971436 499.718384   1.006510 
1108.865723 502.714294 499.446411   1.006543 
1108.656738 502.457184 499.174194   1.006577 
1108.447754 502.200012 498.901550   1.006611 
1108.238770 501.942871 498.628510   1.006647 
1108.029785 501.492859 498.355164   1.006296 
1107.820923 501.428558 498.081665   1.006720 
1107.611938 501.557129 497.807770   1.007532 
1107.402954 504.000000 497.533722   1.012997 
1107.193970 517.178589 497.259460   1.040058 
1106.984985 503.807159 496.985107   1.013727 
1106.776001 500.335693 496.710693   1.007298 
1106.567017 499.628571 496.436249   1.006431 
1106.358032 499.435699 496.161804   1.006598 
1106.149048 499.114288 495.887421   1.006507 
1105.940063 498.857147 495.613159   1.006545 
1105.731079 498.535706 495.338989   1.006454 
1105.522217 498.278564 495.065186   1.006491 
1105.313110 498.214294 494.791321   1.006918 
1105.104248 498.278564 494.518066   1.007604 
1104.895142 497.442841 494.244720   1.006471 
1104.686157 496.092834 493.971893   1.004294 
1104.477173 496.735687 493.699554   1.006150 
1104.268188 495.578552 493.427582   1.004359 
1104.059204 494.421417 493.156128   1.002566 
1103.850220 495.964294 492.885223   1.006247 
1103.641235 496.221436 492.614838   1.007321 
1103.432251 506.635712 492.345093   1.029026 
1103.223267 554.850037 492.075989   1.127570 
1103.014404 516.342834 491.807739   1.049888 
1102.805420 495.707123 491.540131   1.008477 
1102.596436 494.228546 491.273224   1.006016 
1102.387451 493.907135 491.007202   1.005906 
1102.178467 493.071442 490.742004   1.004747 
1101.969482 492.942841 490.477753   1.005026 
1101.760498 492.942841 490.214447   1.005566 
1101.551514 492.750000 489.952118   1.005710 
1101.342407 492.557129 489.690765   1.005853 
1101.133545 492.300018 489.430725   1.005862 
1100.924438 491.850006 489.171478   1.005476 
1100.715576 491.592834 488.913788   1.005480 
1100.506592 491.464294 488.657135   1.005745 
1100.297607 491.464294 488.401733   1.006271 
1100.088623 491.078583 488.147614   1.006004 
1099.879639 490.242859 487.894836   1.004813 
1099.670654 489.985687 487.643463   1.004803 
1099.461670 489.728577 487.393463   1.004791 
1099.252686 489.149963 487.145020   1.004116 
1099.043701 489.214294 486.898010   1.004757 
1098.834717 488.892853 486.652557   1.004604 
1098.625732 488.635712 486.408661   1.004579 
1098.416748 488.442871 486.166199   1.004683 
1098.207886 488.250000 485.925446   1.004784 
1097.998901 487.992859 485.686035   1.004750 
1097.789917 487.607147 485.448120   1.004447 
1097.580933 487.028595 485.211731   1.003744 
1097.371948 486.385712 484.976746   1.002905 
1097.162964 486.449982 484.743347   1.003521 
1096.953857 485.292816 484.511230   1.001613 
1096.744873 485.807159 484.280731   1.003152 
1096.535889 485.357147 484.051697   1.002697 
1096.326904 485.421417 483.824127   1.003301 
1096.117920 485.614288 483.597992   1.004169 
1095.909058 485.357147 483.373413   1.004104 
1095.700073 484.971436 483.150208   1.003770 
1095.491089 484.842834 482.928406   1.003964 
1095.282104 484.778564 482.708038   1.004289 
1095.073120 484.585724 482.489075   1.004346 
1094.864136 484.071442 482.271576   1.003732 
1094.655151 483.621399 482.055420   1.003249 
1094.446167 483.492859 481.840698   1.003429 
1094.237183 483.942841 481.627411   1.004807 
1094.028198 483.492859 481.415527   1.004315 
1093.819214 484.007111 481.204987   1.005823 
1093.610229 484.328613 480.995850   1.006929 
1093.401367 485.100006 480.788208   1.008968 
1093.192383 486.771423 480.581818   1.012879 
1092.983276 485.100006 480.376678   1.009833 
1092.774414 483.685730 480.173126   1.007315 
1092.565308 482.657135 479.970734   1.005597 
1092.356323 482.528564 479.769806   1.005750 
1092.147339 484.071442 479.570190   1.009386 
1091.938354 484.714294 479.371948   1.011145 
1091.729370 488.957123 479.175018   1.020414 
1091.520386 497.892853 478.979431   1.039487 
1091.311401 511.907135 478.785156   1.069179 
1091.102539 530.292847 478.592285   1.108026 
1090.893555 534.792847 478.400665   1.117876 
1090.684570 532.478577 478.210297   1.113482 
1090.475586 548.035767 478.021301   1.146467 
1090.266602 669.214294 477.833496   1.400518 
1090.057617 554.528625 477.647095   1.160959 
1089.848633 536.914307 477.461884   1.124518 
1089.639648 529.457092 477.278015   1.109326 
1089.430664 525.535706 477.095367   1.101532 
1089.221680 521.421509 476.914001   1.093324 
1089.012573 497.442841 476.733795   1.043439 
1088.803711 488.699982 476.555084   1.025485 
1088.594727 481.821472 476.377441   1.011428 
1088.385742 480.342865 476.201111   1.008698 
1088.176758 480.149994 476.026031   1.008663 
1087.967773 478.028595 475.852142   1.004574 
1087.758789 477.771454 475.679443   1.004398 
1087.549805 478.092865 475.508026   1.005436 
1087.340820 478.221436 475.337860   1.006066 
1087.131836 478.478546 475.168793   1.006965 
1086.922852 477.128571 475.000977   1.004479 
1086.713867 476.742889 474.834412   1.004019 
1086.504883 475.971436 474.668976   1.002744 
1086.296021 475.907135 474.504822   1.002955 
1086.087036 475.649994 474.341797   1.002758 
1085.878052 475.135742 474.179932   1.002016 
1085.669067 474.942871 474.019257   1.001948 
1085.460083 474.814270 473.859680   1.002015 
